annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_par_m2,age_estime,categorie_prix,cat_surface,annee,mois,trimestre
ANO000051,2023-04-10,Appartement moderne Tanger,Tanger,Centre Ville,Appartement,Vente,2100197.14,93.66,2,2,3,2004,22423.63,22,Haut standing,Moyen,2023,4,2
ANO001339,2023-04-10,Villa à location - Rabat,Rabat,Hassan,Villa,Location,320000.0,203.67,4,3,0,1992,1571.17,34,Luxe,Grand,2023,4,2
ANO000534,2023-04-10,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,462639.65,80.43,2,1,7,2020,5752.08,6,Économique,Moyen,2023,4,2
ANO000558,2023-04-10,Villa à location - Kenitra,Kénitra,Centre,Villa,Location,8066.35,218.66,5,2,0,2002,36.89,24,Haut standing,Grand,2023,4,2
ANO000576,2023-04-10,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,2434392.85,71.6,2,2,2,2016,33999.9,10,Haut standing,Petit,2023,4,2
ANO000088,2023-04-10,Villa moderne Meknès,Meknès,Ville Nouvelle,Villa,Vente,2170237.32,15.0,3,2,0,2001,144682.49,25,Haut standing,Petit,2023,4,2
ANO000651,2023-04-10,Appartement à vente - Casablanca,Casablanca,Non spécifié,Appartement,Vente,337236.1,116.55,4,2,2,2008,2893.49,18,Économique,Moyen,2023,4,2
ANO000811,2023-04-11,Villa moderne Marrakech,Marrakech,Targa,Villa,Location,9929.21,168.43,3,2,0,2009,58.95,17,Haut standing,Grand,2023,4,2
ANO000072,2023-04-12,Appartement 77m² Medina,Fès,Medina,Appartement,Location,2512.67,77.12,2,1,0,2011,32.58,15,Économique,Petit,2023,4,2
ANO001387,2023-04-12,Appartement 87m² Meknès,Meknès,Ville Nouvelle,Appartement,Vente,472020.77,87.1,2,1,5,2010,5419.3,16,Économique,Moyen,2023,4,2
ANO001425,2023-04-12,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,386971.12,58.01,2,1,9,1993,6670.77,33,Économique,Petit,2023,4,2
ANO000535,2023-04-12,Beau Appartement Fès,Fès,Ville Nouvelle,Appartement,Vente,472484.3,65.02,2,1,6,1992,7266.75,34,Économique,Petit,2023,4,2
ANO000476,2023-04-12,Appartement à vente - Rabat,Rabat,Agdal,Appartement,Vente,1213457.36,136.41,3,2,2,1983,8895.66,43,Moyen,Moyen,2023,4,2
ANO000290,2023-04-13,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,590134.81,101.46,3,2,4,2024,5816.43,2,Moyen,Moyen,2023,4,2
ANO001046,2023-04-13,Appartement 108m² M'diq,Tétouan,M'diq,Appartement,Location,2412.64,108.79,2,2,3,2001,22.18,25,Économique,Moyen,2023,4,2
ANO001242,2023-04-14,Villa moderne Marrakech,Marrakech,Gueliz,Villa,Vente,1306812.27,200.24,3,1,0,2014,6526.23,12,Moyen,Grand,2023,4,2
ANO001391,2023-04-15,Beau Villa Marrakech,Marrakech,Medina,Villa,Location,14743.18,237.15,5,2,0,2006,62.17,20,Haut standing,Grand,2023,4,2
ANO000795,2023-04-16,Appartement 83m² Zouagha,Fès,Zouagha,Appartement,Vente,591254.55,83.78,4,3,2,2000,7057.23,26,Moyen,Moyen,2023,4,2
ANO000761,2023-04-17,Appartement à location - Agadir,Agadir,Centre,Appartement,Location,5238.71,68.06,2,2,4,2019,76.97,7,Moyen,Petit,2023,4,2
ANO000549,2023-04-18,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Vente,422512.78,95.71,2,2,2,2008,4414.51,18,Économique,Moyen,2023,4,2
ANO000039,2023-04-18,Appartement à location - Marrakech,Marrakech,Targa,Appartement,Location,7692.22,92.54,2,2,5,2009,83.12,17,Moyen,Moyen,2023,4,2
ANO000627,2023-04-18,Villa moderne Tétouan,Tétouan,M'diq,Villa,Vente,1358280.9,185.53,4,3,0,2017,7321.08,9,Moyen,Grand,2023,4,2
ANO000960,2023-04-19,Appartement moderne Kenitra,Kénitra,Centre,Appartement,Location,1879.47,8.0,2,2,4,2008,234.93,18,Économique,Petit,2023,4,2
ANO000236,2023-04-19,Beau Villa Tétouan,Tétouan,M'diq,Villa,Vente,2503004.98,147.57,4,3,0,2024,16961.48,2,Haut standing,Moyen,2023,4,2
ANO000007,2023-04-19,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,1764.15,49.69,2,1,0,2011,35.5,15,Économique,Petit,2023,4,2
ANO001333,2023-04-20,Appartement 76m² Malabata,Tanger,Malabata,Appartement,Vente,300662.58,76.99,3,1,2,2023,3905.22,3,Économique,Petit,2023,4,2
ANO000676,2023-04-20,Bureau à location - Casablanca,Casablanca,Maarif,Bureau,Location,5094.16,192.02,0,0,3,2018,26.53,8,Moyen,Grand,2023,4,2
ANO000944,2023-04-20,Appartement à vente - Tanger,Tanger,Malabata,Appartement,Vente,1853397.19,42.4,1,1,5,2010,43712.2,16,Haut standing,Petit,2023,4,2
ANO000839,2023-04-21,Bureau à vente - Tanger,Tanger,Centre Ville,Bureau,Vente,1149818.3,133.12,0,0,8,2010,8637.46,16,Moyen,Moyen,2023,4,2
ANO000799,2023-04-22,Appartement 48m² Talborjt,Agadir,Talborjt,Appartement,Vente,539987.44,48.76,1,1,3,2002,11074.39,24,Moyen,Petit,2023,4,2
ANO000011,2023-04-22,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,477795.21,131.31,3,1,0,2009,3638.68,17,Économique,Moyen,2023,4,2
ANO000270,2023-04-22,Appartement 116m² M'diq,Tétouan,M'diq,Appartement,Vente,492550.17,116.39,2,1,4,2002,4231.89,24,Économique,Moyen,2023,4,2
ANO001326,2023-04-23,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,572989.29,97.66,2,2,4,2021,5867.19,5,Moyen,Moyen,2023,4,2
ANO000607,2023-04-23,Appartement 60m² Medina,Marrakech,Medina,Appartement,Vente,1915547.9,60.32,1,1,0,2009,31756.43,17,Haut standing,Petit,2023,4,2
ANO000813,2023-04-23,Beau Bureau Oujda,Oujda,Centre,Bureau,Vente,1147410.96,153.04,0,0,2,2012,7497.46,14,Moyen,Grand,2023,4,2
ANO000459,2023-04-23,Terrain moderne Casablanca,Casablanca,Hay Mohammadi,Terrain,Location,4965.4,274.88,0,0,0,1989,18.06,37,Moyen,Grand,2023,4,2
ANO000495,2023-04-24,Beau Appartement Tanger,Tanger,Iberia,Appartement,Vente,757235.66,75.01,2,1,4,2010,10095.13,16,Moyen,Petit,2023,4,2
ANO001099,2023-04-25,Duplex moderne Tétouan,Tétouan,Centre,Duplex,Vente,1075787.01,96.23,2,2,5,2010,11179.33,16,Moyen,Moyen,2023,4,2
ANO000096,2023-04-26,Villa moderne Fès,Fès,Medina,Villa,Location,4895.82,237.86,5,3,0,2008,20.58,18,Moyen,Grand,2023,4,2
ANO000835,2023-04-26,Bureau 95m² Fès,Fès,Medina,Bureau,Vente,1067476.65,95.51,0,0,8,1983,11176.6,43,Moyen,Moyen,2023,4,2
ANO000292,2023-04-26,Appartement à vente - Marrakech,Marrakech,Targa,Appartement,Vente,1707627.98,84.17,2,2,0,2024,20287.85,2,Haut standing,Moyen,2023,4,2
ANO001439,2023-04-27,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,1836276.61,110.15,3,1,4,2000,16670.69,26,Haut standing,Moyen,2023,4,2
ANO001500,2023-04-27,Beau Terrain Rabat,Rabat,Hay Riad,Terrain,Location,4492.22,39.64,0,0,0,1982,113.33,44,Moyen,Petit,2023,4,2
ANO001493,2023-04-28,Duplex moderne Tétouan,Tétouan,Centre,Duplex,Location,6093.19,187.83,3,1,8,2010,32.44,16,Moyen,Grand,2023,4,2
ANO000756,2023-04-28,Beau Appartement Kenitra,Kénitra,Hay Essalam,Appartement,Vente,2477003.0,40.54,2,1,0,2009,61100.22,17,Haut standing,Petit,2023,4,2
ANO000512,2023-04-28,Appartement 73m² Ain Diab,Casablanca,Ain Diab,Appartement,Vente,532287.69,73.35,1,1,9,1976,7256.82,50,Moyen,Petit,2023,4,2
ANO001006,2023-04-29,Appartement 47m² Meknès,Meknès,Ville Nouvelle,Appartement,Vente,674605.46,47.02,2,1,0,1987,14347.2,39,Moyen,Petit,2023,4,2
ANO000733,2023-04-30,Beau Duplex Tétouan,Tétouan,Centre,Duplex,Location,8222.13,150.96,2,2,3,2004,54.47,22,Haut standing,Grand,2023,4,2
ANO000203,2023-05-02,Villa 150m² Iberia,Tanger,Iberia,Villa,Vente,1813105.4,150.43,4,2,0,1995,12052.82,31,Haut standing,Grand,2023,5,2
ANO000321,2023-05-02,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Vente,627126.73,118.23,3,2,0,2011,5304.29,15,Moyen,Moyen,2023,5,2
ANO000684,2023-05-02,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,568622.88,105.63,2,2,3,2003,5383.16,23,Moyen,Moyen,2023,5,2
ANO000880,2023-05-02,Bureau à location - Casablanca,Casablanca,Bourgogne,Bureau,Location,6306.1,78.7,0,0,4,2005,80.13,21,Moyen,Petit,2023,5,2
ANO000968,2023-05-02,Appartement 70m² Fès,Fès,Medina,Appartement,Vente,1830305.47,70.75,2,1,0,2004,25870.04,22,Haut standing,Petit,2023,5,2
ANO000822,2023-05-02,Beau Terrain Kenitra,Kénitra,Centre,Terrain,Location,1714.81,404.3,0,0,0,2017,4.24,9,Économique,Grand,2023,5,2
ANO000588,2023-05-03,Beau Villa Tanger,Tanger,Centre Ville,Villa,Vente,2571063.75,256.03,5,2,0,1997,10042.04,29,Haut standing,Grand,2023,5,2
ANO000894,2023-05-03,Appartement à vente - Casablanca,Casablanca,Anfa,Appartement,Vente,518386.21,101.98,2,2,0,1995,5083.21,31,Moyen,Moyen,2023,5,2
ANO001098,2023-05-04,Beau Villa Casablanca,Casablanca,Maarif,Villa,Location,3824.38,352.16,3,2,0,2005,10.86,21,Moyen,Grand,2023,5,2
ANO000914,2023-05-05,Beau Bureau Kenitra,Kénitra,Centre,Bureau,Vente,1541590.39,136.59,0,0,3,2013,11286.26,13,Haut standing,Moyen,2023,5,2
ANO001267,2023-05-05,Villa moderne Kenitra,Kénitra,Centre,Villa,Vente,1703320.65,168.73,4,3,0,1998,10094.95,28,Haut standing,Grand,2023,5,2
ANO001188,2023-05-05,Appartement 30m² Malabata,Tanger,Malabata,Appartement,Location,180.0,30.25,1,1,2,2019,5.95,7,Économique,Petit,2023,5,2
ANO000343,2023-05-05,Terrain moderne Meknès,Meknès,Hamria,Terrain,Vente,811401.04,314.4,0,0,0,2014,2580.79,12,Moyen,Grand,2023,5,2
ANO000081,2023-05-05,Terrain 286m² Centre Ville,Tanger,Centre Ville,Terrain,Vente,562243.78,286.23,0,0,0,2014,1964.31,12,Moyen,Grand,2023,5,2
ANO001025,2023-05-06,Appartement 125m² Zouagha,Fès,Zouagha,Appartement,Location,8323.73,125.8,4,3,5,1989,66.17,37,Haut standing,Moyen,2023,5,2
ANO000416,2023-05-06,Terrain moderne Kenitra,Kénitra,Centre,Terrain,Vente,432817.92,304.09,0,0,0,2003,1423.32,23,Économique,Grand,2023,5,2
ANO000985,2023-05-07,Appartement à location - Oujda,Oujda,Centre,Appartement,Location,8746.67,123.03,3,2,4,2002,71.09,24,Haut standing,Moyen,2023,5,2
ANO000843,2023-05-08,Appartement à location - Tétouan,Tétouan,M'diq,Appartement,Location,8672.15,100.17,4,2,1,2024,86.57,2,Haut standing,Moyen,2023,5,2
ANO001470,2023-05-10,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,503806.85,98.52,2,2,4,2017,5113.75,9,Moyen,Moyen,2023,5,2
ANO000901,2023-05-10,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Vente,2154723.41,112.27,4,3,2,2024,19192.33,2,Haut standing,Moyen,2023,5,2
ANO000380,2023-05-11,Appartement moderne Casablanca,Casablanca,Non spécifié,Appartement,Vente,402687.06,99.94,2,1,0,2010,4029.29,16,Économique,Moyen,2023,5,2
ANO000892,2023-05-11,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,7137.85,59.79,3,2,0,1970,119.38,56,Moyen,Petit,2023,5,2
ANO000664,2023-05-12,Appartement moderne Fès,Fès,Medina,Appartement,Vente,601830.71,105.01,2,2,2,2011,5731.18,15,Moyen,Moyen,2023,5,2
ANO001117,2023-05-12,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,2271572.52,81.58,1,1,4,2005,27844.72,21,Haut standing,Moyen,2023,5,2
ANO000804,2023-05-13,Bureau à vente - Fès,Fès,Medina,Bureau,Vente,740694.68,152.75,0,0,2,2001,4849.07,25,Moyen,Grand,2023,5,2
ANO001253,2023-05-13,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Location,30000.0,136.05,2,1,4,2004,220.51,22,Luxe,Moyen,2023,5,2
ANO000517,2023-05-13,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,641929.63,115.67,3,1,7,2009,5549.66,17,Moyen,Moyen,2023,5,2
ANO000363,2023-05-14,Appartement moderne Oujda,Oujda,Centre,Appartement,Vente,673634.01,90.97,2,2,10,2007,7405.01,19,Moyen,Moyen,2023,5,2
ANO000918,2023-05-16,Terrain moderne Oujda,Oujda,Hay Qods,Terrain,Vente,1271905.92,244.1,0,0,0,2008,5210.59,18,Moyen,Grand,2023,5,2
ANO001270,2023-05-16,Appartement 101m² Medina,Marrakech,Medina,Appartement,Vente,1212598.31,101.37,3,1,0,2016,11962.1,10,Moyen,Moyen,2023,5,2
ANO000590,2023-05-16,Appartement à vente - Kenitra,Kénitra,Centre,Appartement,Vente,528893.7,88.08,3,1,0,2009,6004.7,17,Moyen,Moyen,2023,5,2
ANO000450,2023-05-17,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,2373727.96,50.83,4,2,2,2008,46699.35,18,Haut standing,Petit,2023,5,2
ANO001420,2023-05-17,Villa 242m² Maarif,Casablanca,Maarif,Villa,Vente,2912247.91,242.66,5,3,0,1986,12001.35,40,Haut standing,Grand,2023,5,2
ANO000978,2023-05-18,Villa à vente - Fès,Fès,Medina,Villa,Vente,1972230.24,178.86,5,2,0,2014,11026.67,12,Haut standing,Grand,2023,5,2
ANO001063,2023-05-19,Appartement moderne Marrakech,Marrakech,Targa,Appartement,Location,6085.14,107.34,3,2,2,2017,56.69,9,Moyen,Moyen,2023,5,2
ANO000652,2023-05-19,Beau Bureau Tétouan,Tétouan,M'diq,Bureau,Vente,938493.46,96.17,0,0,3,2020,9758.69,6,Moyen,Moyen,2023,5,2
ANO000537,2023-05-21,Duplex moderne Agadir,Agadir,Talborjt,Duplex,Location,7975.39,137.38,2,2,4,2007,58.05,19,Moyen,Moyen,2023,5,2
ANO000695,2023-05-21,Appartement 27m² Oujda,Oujda,Hay Qods,Appartement,Vente,376737.42,27.6,2,2,3,2005,13649.91,21,Économique,Petit,2023,5,2
ANO000061,2023-05-21,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,2500.32,63.57,2,2,0,2001,39.33,25,Économique,Petit,2023,5,2
ANO000048,2023-05-21,Appartement 44m² Rabat,Rabat,Hay Riad,Appartement,Location,2827.43,44.81,4,3,0,2002,63.1,24,Économique,Petit,2023,5,2
ANO000554,2023-05-21,Beau Villa Kenitra,Kénitra,Hay Essalam,Villa,Vente,2769939.28,355.37,4,3,0,2009,7794.52,17,Haut standing,Grand,2023,5,2
ANO001199,2023-05-22,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Location,180.0,113.66,2,1,1,1985,1.58,41,Économique,Moyen,2023,5,2
ANO000025,2023-05-22,Villa moderne Marrakech,Marrakech,Hivernage,Villa,Vente,2182086.98,375.17,4,2,0,1989,5816.26,37,Haut standing,Grand,2023,5,2
ANO000866,2023-05-22,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,280373.28,69.83,1,1,2,2010,4015.08,16,Économique,Petit,2023,5,2
ANO000875,2023-05-22,Appartement 120m² Centre,Kénitra,Centre,Appartement,Vente,560059.2,120.26,3,2,8,2013,4657.07,13,Moyen,Moyen,2023,5,2
ANO001232,2023-05-23,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Vente,2422947.32,106.8,3,1,5,2007,22686.77,19,Haut standing,Moyen,2023,5,2
ANO001411,2023-05-24,Villa à location - Casablanca,Casablanca,Ain Diab,Villa,Location,14574.71,358.45,5,2,0,1990,40.66,36,Haut standing,Grand,2023,5,2
ANO000510,2023-05-24,Beau Bureau Agadir,Agadir,Centre,Bureau,Vente,1817297.41,100.45,0,0,2,2011,18091.56,15,Haut standing,Moyen,2023,5,2
ANO000887,2023-05-25,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,2068735.74,98.83,2,1,0,2000,20932.26,26,Haut standing,Moyen,2023,5,2
ANO000365,2023-05-26,Bureau à vente - Tétouan,Tétouan,M'diq,Bureau,Vente,1491051.82,122.08,0,0,5,2015,12213.73,11,Moyen,Moyen,2023,5,2
ANO000837,2023-05-26,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,3973388.45,144.2,3,1,0,2013,27554.7,13,Haut standing,Moyen,2023,5,2
ANO000956,2023-05-27,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Vente,1615314.92,108.07,3,1,8,2002,14946.93,24,Haut standing,Moyen,2023,5,2
ANO000318,2023-05-27,Duplex à location - Meknès,Meknès,Ville Nouvelle,Duplex,Location,8044.93,87.42,3,1,6,2021,92.03,5,Haut standing,Moyen,2023,5,2
ANO001152,2023-05-27,Appartement 15m² Meknès,Meknès,Ville Nouvelle,Appartement,Location,7103.03,15.0,3,2,0,2024,473.54,2,Moyen,Petit,2023,5,2
ANO000713,2023-05-28,Appartement 123m² Hivernage,Marrakech,Hivernage,Appartement,Vente,562222.76,123.73,4,2,2,2009,4543.95,17,Moyen,Moyen,2023,5,2
ANO000947,2023-05-29,Appartement à vente - Marrakech,Marrakech,Gueliz,Appartement,Vente,816253.63,81.02,3,2,7,2012,10074.72,14,Moyen,Moyen,2023,5,2
ANO000248,2023-05-29,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,1488169.21,69.38,1,1,6,2010,21449.54,16,Moyen,Petit,2023,5,2
ANO001307,2023-05-31,Beau Appartement Kenitra,Kénitra,Hay Essalam,Appartement,Vente,663951.35,83.51,1,1,6,2009,7950.56,17,Moyen,Moyen,2023,5,2
ANO001129,2023-05-31,Villa 204m² Ville Nouvelle,Meknès,Ville Nouvelle,Villa,Vente,2752950.21,204.88,6,4,0,2003,13436.89,23,Haut standing,Grand,2023,5,2
ANO000422,2023-05-31,Villa 263m² Tétouan,Tétouan,M'diq,Villa,Location,18475.96,263.55,6,4,0,1998,70.1,28,Haut standing,Grand,2023,5,2
ANO000716,2023-06-01,Beau Bureau Kenitra,Kénitra,Centre,Bureau,Vente,1795945.38,55.96,0,0,8,2003,32093.38,23,Haut standing,Petit,2023,6,2
ANO000296,2023-06-02,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Vente,2908024.4,179.2,2,2,1,2007,16227.81,19,Haut standing,Grand,2023,6,2
ANO000662,2023-06-03,Appartement 108m² Talborjt,Agadir,Talborjt,Appartement,Vente,2344957.39,108.83,2,2,2,2014,21546.98,12,Haut standing,Moyen,2023,6,2
ANO000465,2023-06-03,Appartement 88m² Casablanca,Casablanca,Bourgogne,Appartement,Location,3166.43,88.41,1,1,6,1994,35.82,32,Moyen,Moyen,2023,6,2
ANO000067,2023-06-03,Beau Bureau Fès,Fès,Medina,Bureau,Vente,1223283.49,74.28,0,0,1,2005,16468.54,21,Moyen,Petit,2023,6,2
ANO000548,2023-06-04,Beau Bureau Casablanca,Casablanca,Bourgogne,Bureau,Vente,1764888.22,116.81,0,0,7,2006,15109.05,20,Haut standing,Moyen,2023,6,2
ANO000405,2023-06-05,Appartement moderne Meknès,Meknès,Hamria,Appartement,Location,6850.55,107.37,1,1,2,2007,63.8,19,Moyen,Moyen,2023,6,2
ANO001210,2023-06-05,Beau Bureau Kenitra,Kénitra,Centre,Bureau,Vente,1505611.91,58.29,0,0,3,2004,25829.68,22,Haut standing,Petit,2023,6,2
ANO000601,2023-06-05,Appartement 83m² Zouagha,Fès,Zouagha,Appartement,Location,11041.91,83.48,2,2,0,1989,132.27,37,Haut standing,Moyen,2023,6,2
ANO001390,2023-06-06,Appartement 109m² Kenitra,Kénitra,Centre,Appartement,Vente,520433.99,109.66,2,1,0,2004,4745.89,22,Moyen,Moyen,2023,6,2
ANO000770,2023-06-07,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,528016.41,98.36,3,1,2,2017,5368.2,9,Moyen,Moyen,2023,6,2
ANO001017,2023-06-09,Villa à vente - Fès,Fès,Ville Nouvelle,Villa,Vente,2412744.97,345.78,4,3,0,2001,6977.69,25,Haut standing,Grand,2023,6,2
ANO001101,2023-06-10,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,590626.35,61.55,1,1,0,2011,9595.88,15,Moyen,Petit,2023,6,2
ANO000094,2023-06-11,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,1845874.56,87.84,4,2,2,2015,21014.05,11,Haut standing,Moyen,2023,6,2
ANO000060,2023-06-11,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,724424.09,78.38,2,1,1,2024,9242.46,2,Moyen,Petit,2023,6,2
ANO000163,2023-06-12,Appartement moderne Rabat,Rabat,Ocean,Appartement,Location,1889.65,57.96,3,1,1,2024,32.6,2,Économique,Petit,2023,6,2
ANO000579,2023-06-12,Terrain à vente - Meknès,Meknès,Ville Nouvelle,Terrain,Vente,1039982.57,106.04,0,0,0,2001,9807.46,25,Moyen,Moyen,2023,6,2
ANO000511,2023-06-12,Bureau à vente - Tanger,Tanger,Iberia,Bureau,Vente,1256354.5,49.26,0,0,3,2012,25504.56,14,Moyen,Petit,2023,6,2
ANO000086,2023-06-13,Appartement 116m² Zouagha,Fès,Zouagha,Appartement,Vente,1806306.37,116.67,2,2,2,1989,15482.18,37,Haut standing,Moyen,2023,6,2
ANO001192,2023-06-13,Appartement moderne Kenitra,Kénitra,Centre,Appartement,Vente,573286.23,53.25,2,1,3,2012,10765.94,14,Moyen,Petit,2023,6,2
ANO000002,2023-06-13,Appartement à location - Meknès,Meknès,Hamria,Appartement,Location,2931.05,79.15,2,1,4,2008,37.03,18,Économique,Petit,2023,6,2
ANO000583,2023-06-13,Appartement à vente - Tanger,Tanger,Malabata,Appartement,Vente,667023.72,97.53,3,2,7,2010,6839.16,16,Moyen,Moyen,2023,6,2
ANO000622,2023-06-14,Beau Villa Tanger,Tanger,Iberia,Villa,Location,13508.81,354.35,3,1,0,1996,38.12,30,Haut standing,Grand,2023,6,2
ANO001403,2023-06-15,Appartement 15m² Malabata,Tanger,Malabata,Appartement,Vente,2197625.57,15.0,4,2,1,2003,146508.37,23,Haut standing,Petit,2023,6,2
ANO000669,2023-06-16,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,322766.24,90.33,2,2,3,2016,3573.19,10,Économique,Moyen,2023,6,2
ANO001107,2023-06-17,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Location,2738.49,143.0,4,2,1,2011,19.15,15,Économique,Moyen,2023,6,2
ANO001277,2023-06-17,Terrain à location - Kenitra,Kénitra,Centre,Terrain,Location,4618.27,357.71,0,0,0,2008,12.91,18,Moyen,Grand,2023,6,2
ANO001116,2023-06-17,Duplex moderne Marrakech,Marrakech,Medina,Duplex,Location,11108.32,135.78,3,1,5,2022,81.81,4,Haut standing,Moyen,2023,6,2
ANO000004,2023-06-17,Beau Villa Oujda,Oujda,Hay Qods,Villa,Vente,2471280.02,212.93,5,3,0,2006,11606.07,20,Haut standing,Grand,2023,6,2
ANO000963,2023-06-18,Appartement 119m² Agadir,Agadir,Talborjt,Appartement,Location,1947.4,119.71,2,2,7,2006,16.27,20,Économique,Moyen,2023,6,2
ANO000122,2023-06-18,Appartement 102m² Centre Ville,Tanger,Centre Ville,Appartement,Vente,598205.41,102.25,2,2,0,2006,5850.42,20,Moyen,Moyen,2023,6,2
ANO000830,2023-06-19,Appartement 85m² Meknès,Meknès,Ville Nouvelle,Appartement,Vente,544550.65,85.63,3,2,0,1994,6359.34,32,Moyen,Moyen,2023,6,2
ANO000367,2023-06-19,Villa moderne Casablanca,Casablanca,Anfa,Villa,Vente,2658163.84,277.72,4,2,0,2014,9571.38,12,Haut standing,Grand,2023,6,2
ANO000120,2023-06-20,Villa moderne Tétouan,Tétouan,M'diq,Villa,Location,8222.68,275.82,3,1,0,2003,29.81,23,Haut standing,Grand,2023,6,2
ANO001336,2023-06-20,Beau Appartement Fès,Fès,Medina,Appartement,Vente,621108.07,17.39,4,3,2,1990,35716.39,36,Moyen,Petit,2023,6,2
ANO001212,2023-06-20,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Location,9190.7,95.54,2,2,2,2012,96.2,14,Haut standing,Moyen,2023,6,2
ANO001372,2023-06-22,Villa à vente - Marrakech,Marrakech,Hivernage,Villa,Vente,3704307.89,12.0,3,1,0,2007,308692.32,19,Haut standing,Petit,2023,6,2
ANO001271,2023-06-22,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1722.95,95.5,3,2,2,2003,18.04,23,Économique,Moyen,2023,6,2
ANO000342,2023-06-22,Bureau moderne Kenitra,Kénitra,Centre,Bureau,Vente,2056908.14,189.1,0,0,2,2013,10877.36,13,Haut standing,Grand,2023,6,2
ANO001057,2023-06-22,Terrain à location - Tanger,Tanger,Centre Ville,Terrain,Location,3084.05,250.08,0,0,0,2002,12.33,24,Moyen,Grand,2023,6,2
ANO000413,2023-06-24,Appartement 71m² Hivernage,Marrakech,Hivernage,Appartement,Vente,2671080.33,71.16,2,1,5,2014,37536.26,12,Haut standing,Petit,2023,6,2
ANO000577,2023-06-24,Beau Villa Meknès,Meknès,Hamria,Villa,Vente,2383643.66,397.05,4,2,0,2008,6003.38,18,Haut standing,Grand,2023,6,2
ANO000562,2023-06-24,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Vente,2129743.71,55.52,3,1,2,2017,38359.94,9,Haut standing,Petit,2023,6,2
ANO001468,2023-06-25,Appartement 63m² Hay Essalam,Kénitra,Hay Essalam,Appartement,Vente,2428771.95,63.02,2,1,0,2012,38539.7,14,Haut standing,Petit,2023,6,2
ANO000594,2023-06-25,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Vente,466909.48,49.84,3,2,2,2009,9368.17,17,Économique,Petit,2023,6,2
ANO001049,2023-06-26,Appartement à vente - Casablanca,Casablanca,Anfa,Appartement,Vente,601871.55,96.75,2,2,2,2003,6220.89,23,Moyen,Moyen,2023,6,2
ANO001244,2023-06-27,Beau Terrain Tanger,Tanger,Centre Ville,Terrain,Vente,105156.84,402.96,0,0,0,2003,260.96,23,Économique,Grand,2023,6,2
